BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),BuildingAge,SiteEnergyUse_log,PropertyGFATotal_log,Distance_to_Center,Neighborhood_Cluster,Is_Downtown,Rotated_Lat,Rotated_Lon,Surface_Cluster
NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,0.0,1,144776,0,144776,Wholesale Club/Supercenter,Wholesale Club/Supercenter,144776.0,56.0,13424079.0,32,16.41256059265393,11.882942999340036,13.567724128382105,1,0,102.5047564525858,-82.08738619335233,Surf_Group_0
NonResidential,Retail Store,98133.0,5,NORTHWEST,1.0,1,114000,0,114000,"Retail Store, Supermarket/Grocery Store",Retail Store,57805.0,79.0,17225444.0,49,16.66189815101945,11.643953727376633,13.225553693817615,1,0,102.50263579307196,-82.0899731033288,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,1.0,1,50083,0,50083,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,50065.0,78.0,8663691.0,19,15.974651402207014,10.821436908133153,13.076604459386392,1,0,102.50205335750665,-82.09176429533755,Surf_Group_1
NonResidential,Large Office,98103.0,6,LAKE UNION,1.0,3,124071,28645,95426,Office,Office,96504.0,73.0,4991360.5,28,15.42321907585731,11.728609261370584,5.232949885950335,9,0,102.44391527217576,-82.13634617768966,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,1.0,4,90000,36528,53472,Office,Office,90000.0,84.0,3897738.0,16,15.175906942834809,11.407564949312402,5.045015357208805,9,0,102.4415800609291,-82.13476147316405,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,1.0,3,96041,33709,62332,"Office, Parking",Office,62232.0,70.0,5413418.0,15,15.504391244301475,11.472530462609178,4.898537505528939,9,0,102.44000779196878,-82.13431822344162,Surf_Group_0
NonResidential,Large Office,98103.0,6,LAKE UNION,1.0,3,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,152579.0,96.0,11325513.0,17,16.242568526320692,12.545956911695345,4.830964813453484,9,0,102.43880896510976,-82.13278179441232,Surf_Group_0
NonResidential,Large Office,98103.0,6,LAKE UNION,1.0,4,243334,103032,140302,"Office, Parking",Office,138995.0,89.0,8651835.0,17,15.973281995138148,12.402190264178738,4.906404496186484,9,0,102.43961358035205,-82.13297542889248,Surf_Group_0
NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,1.0,6,154660,0,154660,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",Other - Entertainment/Public Assembly,119815.0,65.5,52960796.0,25,17.785062499691556,11.948984438163027,0.4455266060937928,3,1,102.39810280812728,-82.1439166623378,Surf_Group_0
NonResidential,Large Office,98108.0,2,GREATER DUWAMISH,1.0,5,390295,121375,268920,"Office, Parking",Office,243018.0,95.0,7683885.0,34,15.854635836595133,12.874658142428181,6.093410512880639,2,0,102.34493234703959,-82.16370272227203,Surf_Group_0
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,2,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,70000.0,87.0,1429146.375,49,14.172587883436698,11.407564949312402,6.2736167225295505,2,0,102.34365072563142,-82.16474288887703,Surf_Group_0
NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,1.0,1,50200,0,50200,Retail Store,Retail Store,50200.0,75.5,1047461.0,50,13.86187969858174,10.82377030567982,6.229634521010375,2,0,102.34285507807925,-82.16238478689178,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,1.0,6,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,53993.0,73.0,4758198.0,91,15.375379583102777,11.45140106347344,8.0311640412186,5,0,102.47512703071405,-82.1543065292716,Surf_Group_0
NonResidential,Warehouse,98107.0,6,BALLARD,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,63240.0,100.0,227566.7031,75,12.335198674837853,11.05469229132341,7.880005717621383,5,0,102.47380576828974,-82.15535803562254,Surf_Group_1
NonResidential,Other,98107.0,6,BALLARD,1.0,5,322869,182454,140415,"Parking, Retail Store",Parking,182454.0,72.0,17085344.0,8,16.65373157794984,12.685001947182501,7.013668797179152,5,0,102.46418858355716,-82.14852058303993,Surf_Group_0
NonResidential,Warehouse,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106041.0,94.0,1123943.0,19,13.932353596406116,11.571581090762118,6.362978551926984,5,0,102.45841085436795,-82.15183326253187,Surf_Group_0
NonResidential,Large Office,98104.0,2,DOWNTOWN,1.0,10,181694,38186,143508,"Office, Other, Parking",Office,150840.0,88.0,7637986.0,14,15.848644513825358,12.11007923237509,0.7937567765212512,3,1,102.38646879073988,-82.13930595312668,Surf_Group_0
NonResidential,Retail Store,98105.0,4,NORTHEAST,1.0,2,69492,0,69492,Retail Store,Retail Store,69800.0,100.0,318962.8125,29,12.672829799736451,11.14896691701379,6.268361367093561,4,0,102.43537226958507,-82.09970926315343,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,33.0,402051.3125,50,12.904335002490305,10.033638237001172,6.527169878424538,2,0,102.34005743126733,-82.16279912047186,Surf_Group_1
NonResidential,Distribution Center,98168.0,2,GREATER DUWAMISH,1.0,1,124472,0,124472,"Distribution Center, Parking",Distribution Center,124423.0,62.0,5464762.0,49,15.51383112878169,11.731836069994799,7.162840185430528,2,0,102.33603716341729,-82.16747581229556,Surf_Group_0
NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,22,227556,98556,129000,"Office, Parking",Office,227556.0,95.0,8493420.0,46,15.954802304029698,12.335151640928409,0.23266932911426375,3,1,102.39249358454883,-82.14078120210891,Surf_Group_0
NonResidential,Distribution Center,98168.0,2,GREATER DUWAMISH,1.0,1,50065,0,50065,"Distribution Center, Parking",Distribution Center,49918.0,72.0,1529510.25,49,14.24045814408709,10.821077440141902,7.162840185430528,2,0,102.33603716341729,-82.16747581229556,Surf_Group_1
NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,1.0,1,57540,0,57540,Distribution Center,Distribution Center,57540.0,26.0,2582687.0,47,14.764340887809405,10.960235637105539,6.673795784636354,2,0,102.3436557136697,-82.17199152841279,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,85400,0,85400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,85400.0,49.0,1536998.25,50,14.245341883938432,11.355101379776661,6.419487603429419,2,0,102.34230489260649,-82.16501183769935,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,55700,0,55700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55700.0,63.0,519806.0938,50,13.161211124475946,10.927735425915376,6.35377928452887,2,0,102.34284084759473,-82.16476013896956,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,1.0,1,53250,0,53250,"Office, Parking",Office,52759.0,96.0,1794187.25,52,14.40006269185088,10.882753083571671,6.296340130856987,2,0,102.34310484105873,-82.16415738906207,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,6,78672,28427,50245,Office,Office,78672.0,98.0,2179719.75,29,14.594706871455491,11.273042589651721,2.3994717380373642,9,0,102.41846700913698,-82.14446849314214,Surf_Group_1
NonResidential,Warehouse,98133.0,5,NORTHWEST,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,64660.0,89.0,325513.0,30,12.693157678389305,11.076898051279423,11.89473602063245,1,0,102.4926588472104,-82.09677252619221,Surf_Group_1
NonResidential,Mixed Use Property,98122.0,3,EAST,1.0,2,75844,19928,55916,"Office, Other, Parking",Other,28442.0,65.5,3684188.5,89,15.119560842257892,11.236433878154095,1.5105349029128914,0,1,102.394969934406,-82.12225036587887,Surf_Group_1
NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,161678,0,161678,Distribution Center,Distribution Center,162425.0,25.0,9357230.0,48,16.051659864483902,11.993361981887187,4.015357345847679,7,0,102.36362506056612,-82.15879945183133,Surf_Group_0
NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,101101,0,101101,Distribution Center,Distribution Center,101101.0,1.0,21795830.0,67,16.897229225058453,11.52387529615648,4.16594585410719,7,0,102.36225226601697,-82.15914170192386,Surf_Group_0
NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,1.0,1,52613,0,52613,Distribution Center,Distribution Center,59504.0,80.0,1061458.25,36,13.875154228216772,10.870718516478668,3.999749079114846,7,0,102.36323264386861,-82.15785976617352,Surf_Group_1
NonResidential,Other,98134.0,2,GREATER DUWAMISH,1.0,1,56608,0,56608,"Office, Other",Other,45340.0,72.0,5094197.0,76,15.443612606722327,10.943905596959512,4.2658288959735975,7,0,102.3617715034076,-82.16008899665805,Surf_Group_1
NonResidential,Refrigerated Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,104099,0,104099,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,100000.0,75.0,17695420.0,63,16.688816406998527,11.553097648408986,4.429145957167536,7,0,102.36004978581,-82.16006689430273,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98103.0,5,NORTHWEST,1.0,1,58184,7450,50734,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51722.0,41.0,14715262.0,13,16.50439574445213,10.971365681834376,9.767637018078112,5,0,102.48059379430798,-82.11625524156922,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98155.0,5,NORTH,1.0,1,58480,0,58480,Supermarket/Grocery Store,Supermarket/Grocery Store,44431.0,37.0,11054535.0,36,16.21835130897384,10.97644009442366,14.208551236247002,1,0,102.49337050265318,-82.0574251495766,Surf_Group_1
NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,6,336700,124800,211900,"Office, Parking, Retail Store",Office,217977.0,95.0,9058916.0,11,16.019260024061797,12.726947605149165,1.5698579125029104,3,1,102.40577087558206,-82.13141814476535,Surf_Group_0
NonResidential,Retail Store,98109.0,7,LAKE UNION,1.0,4,264008,159994,104014,Retail Store,Retail Store,98863.0,42.0,9937707.0,20,16.11184686791646,12.483734684699629,1.5406093311103564,3,1,102.40526472821496,-82.13112147180942,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98144.0,3,CENTRAL,1.0,2,62220,0,62220,"Office, Other - Services, Parking",Office,60676.0,32.0,5444253.5,102,15.510071206695093,11.038431770451629,2.189719564884233,0,0,102.37211227933332,-82.12635974595106,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98144.0,3,GREATER DUWAMISH,1.0,1,65430,0,65430,"Office, Other",Office,60732.0,89.0,3181045.5,46,14.972720474307073,11.088736147863784,2.07917559492996,0,0,102.37312914466811,-82.1277010083754,Surf_Group_1
NonResidential,Large Office,98105.0,4,NORTHEAST,1.0,3,102290,42440,59850,"Office, Parking",Office,83715.0,26.0,6062770.5,10,15.617677431789199,11.535567195451053,6.937603349397464,4,0,102.43017809570392,-82.0839326900879,Surf_Group_0
NonResidential,Other,98122.0,3,CENTRAL,1.0,3,80004,0,80004,Other,Other,74864.0,72.0,12232124.0,90,16.31957616388432,11.28983191240606,1.902880811811289,0,1,102.39018998595378,-82.11621125230202,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,2,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,263528.0,92.0,8024064.5,25,15.897955646976447,12.688239501901716,4.696516054137046,7,0,102.3555179273813,-82.15681748525151,Surf_Group_0
NonResidential,Mixed Use Property,98144.0,2,GREATER DUWAMISH,1.0,14,304052,0,304052,"Medical Office, Office, Parking",Office,218918.0,66.0,21027396.0,84,16.861336716902326,12.624954018392105,1.9181278607042156,7,1,102.37456883723203,-82.13235462904338,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,1.0,4,85385,31210,54175,"Data Center, Office, Parking",Office,50235.0,73.0,4855036.5,38,15.39552717770196,11.35492572032134,3.8246567199841595,9,0,102.42090066569006,-82.11746370994024,Surf_Group_1
NonResidential,Distribution Center,98108.0,1,GREATER DUWAMISH,1.0,2,98024,0,98024,"Distribution Center, Office",Distribution Center,63896.0,94.0,1988334.5,27,14.502807911601948,11.492967625629282,7.709554388516076,2,0,102.33471703639836,-82.17518928522635,Surf_Group_0
NonResidential,Mixed Use Property,98109.0,7,LAKE UNION,1.0,1,65000,15000,50000,"Office, Other, Parking",Office,20000.0,65.5,2603931.25,88,14.772532880272358,11.082142548877775,1.9870752372294351,3,1,102.40905713110028,-82.12959010628957,Surf_Group_1
NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,5,144573,66620,77953,"Office, Parking",Office,78521.0,62.0,5135040.0,26,15.451598190993131,11.88153984928038,2.0826871887209264,3,0,102.40939093218543,-82.12850826672866,Surf_Group_0
NonResidential,Retail Store,98125.0,5,NORTH,1.0,2,302812,0,302812,Retail Store,Retail Store,302812.0,97.0,7290824.5,66,15.802127197726676,12.620867429879068,11.284885459117925,1,0,102.47873489333244,-82.08319553063336,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,5,86400,0,86400,Office,Office,78200.0,53.0,9080022.0,42,16.02158717348203,11.366742954792146,11.257412269718204,1,0,102.48170998952187,-82.08864854839086,Surf_Group_1
NonResidential,Other,98125.0,5,North,0.0,2,98539,0,98539,Strip Mall,Strip Mall,98539.0,72.0,5450441.5,47,15.511207172532673,11.498207687883278,11.52089900814651,1,0,102.4767673993133,-82.07616773102862,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98144.0,5,NORTHWEST,1.0,6,86483,0,86483,"Office, Parking",Office,86483.0,56.0,6361236.5,35,15.665733334658523,11.367703141813159,11.24414974481939,1,0,102.48214606647343,-82.08964385582695,Surf_Group_0
NonResidential,Distribution Center,98106.0,1,DELRIDGE,1.0,1,51600,0,51600,"Distribution Center, Office",Distribution Center,34400.0,75.0,1124543.125,40,13.932887400024097,10.851276951469654,7.476223418123406,2,0,102.3409218371134,-82.18115631531565,Surf_Group_1
NonResidential,Warehouse,98106.0,1,DELRIDGE,1.0,1,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,140520.0,61.0,2225512.0,48,14.61549755947024,11.853105106379763,7.721721753333266,2,0,102.33738935690644,-82.17977788012044,Surf_Group_0
NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,5,154029,62380,91649,"Office, Parking",Office,91645.0,95.0,4636396.5,30,15.349448006100403,11.944896175355657,2.8715555578612895,9,0,102.42075957172119,-82.13563932801755,Surf_Group_0
NonResidential,Other,98133.0,5,NORTHWEST,1.0,3,161789,91935,69854,"Medical Office, Parking",Parking,91935.0,72.0,6963616.5,11,15.756209509427963,11.99404829612856,11.418364477300562,1,0,102.48456340584929,-82.0907308104451,Surf_Group_0
NonResidential,Medical Office,98133.0,5,NORTHWEST,1.0,3,63909,0,63909,"Medical Office, Retail Store",Medical Office,60670.0,51.0,4765753.5,11,15.37696621478292,11.065215475518313,11.838893462308425,1,0,102.4892336806054,-82.09135996360797,Surf_Group_1
NonResidential,Warehouse,98103.0,5,NORTHWEST,1.0,2,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,46846.0,60.0,971155.625,68,13.78624200734565,10.88691343139512,10.25551435929751,1,0,102.4792759532667,-82.1030326739294,Surf_Group_1
NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,50417.0,14.0,1847401.0,36,14.429290344441789,10.82808369877337,8.813903186649878,2,0,102.32411972464686,-82.1766542028491,Surf_Group_1
NonResidential,Medical Office,98133.0,5,NORTHWEST,1.0,3,133298,0,133298,Medical Office,Medical Office,133298.0,21.0,15640994.0,55,16.565405846049117,11.800342502303305,10.92944799424233,1,0,102.47966021458072,-82.09099823404868,Surf_Group_0
NonResidential,Retail Store,98125.0,5,NORTH,1.0,2,168619,0,168619,Retail Store,Retail Store,173106.0,78.0,6455828.5,51,15.680493924142898,12.035397010964479,11.284885459117925,1,0,102.47873489333244,-82.08319553063336,Surf_Group_0
NonResidential,Mixed Use Property,98102.0,4,LAKE UNION,0.0,5,251827,113318,138509,"Laboratory, Office, Parking",Parking,113318.0,65.5,47102428.0,14,17.667835107551838,12.436497622802575,3.191967364555667,9,0,102.41522075682389,-82.11934581920167,Surf_Group_0
NonResidential,Large Office,98109.0,7,LAKE UNION,1.0,4,175885,71385,104500,"Office, Parking",Office,103970.0,91.0,6486377.5,16,15.685214766437552,12.077585651364625,2.0241375609432626,9,0,102.40972523999162,-82.13004730483433,Surf_Group_0
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,2,104786,0,104786,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,104786.0,93.0,1028376.875,47,13.84349226773443,11.559675454159176,5.042131534834049,2,0,102.35630896659725,-82.16454760536432,Surf_Group_0
NonResidential,Other,98134.0,2,GREATER DUWAMISH,1.0,1,53040,41600,11440,Other,Other,51427.0,72.0,1770027.5,16,14.386505641152482,10.878801624859744,5.37845091802219,2,0,102.35382356987783,-82.16628277196929,Surf_Group_1
NonResidential,Other,98134.0,2,GREATER DUWAMISH,0.0,1,110689,0,110689,Other,Other,110689.0,72.0,2339814.25,43,14.665582103841217,11.614479746099091,5.42531500290864,2,0,102.35174019819209,-82.16359426635856,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,1.0,1,53620,0,53620,Office,Office,53620.0,86.0,2058955.25,68,14.537709251922358,10.88967741178995,5.548656040463031,2,0,102.3508939099939,-82.16434845220144,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,1.0,1,50008,0,50008,Office,Office,50008.0,62.0,3202213.0,78,14.979352691250801,10.819938271611647,5.556979279946162,2,0,102.35148328821563,-82.16550928522635,Surf_Group_1
NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,4,291176,100176,191000,"Office, Parking",Office,194674.0,98.0,6657348.5,7,15.711231840121398,12.581683174325734,3.3841910981466627,9,0,102.42831806031464,-82.16065101428981,Surf_Group_0
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,50832,0,50832,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,43920.0,63.0,2551022.25,59,14.752004719155687,10.836281356509298,4.526752981368588,7,0,102.35902768345467,-82.16005656109276,Surf_Group_1
NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,76354,0,76354,Refrigerated Warehouse,Refrigerated Warehouse,76486.0,70.0,2843033.5,45,14.860382173891185,11.243135699582247,4.973291430377805,7,0,102.35330652412588,-82.15796722245707,Surf_Group_1
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,1,98480,0,98480,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,98480.0,65.0,2831565.5,60,14.856340296883664,11.497608760858336,4.523149432892586,7,0,102.35744562574101,-82.15713635675219,Surf_Group_0
NonResidential,Mixed Use Property,98103.0,4,LAKE UNION,1.0,2,53002,0,53002,"Multifamily Housing, Parking, Restaurant, Retail Store",Retail Store,31602.0,75.0,3441643.25,112,15.051459604246022,10.878084927671337,6.113957349180379,4,0,102.44360935307262,-82.11527631026004,Surf_Group_1
NonResidential,Mixed Use Property,98102.0,4,LAKE UNION,1.0,3,175918,51218,124700,"Laboratory, Office, Parking",Office,66737.0,65.5,22530168.0,8,16.930365769104995,12.077773256360016,3.1972252243161323,9,0,102.4157770003804,-82.12002926130295,Surf_Group_0
NonResidential,Other,98102.0,3,LAKE UNION,1.0,3,169785,63782,106003,"Other, Parking",Other,106003.0,72.0,19155416.0,96,16.76809605344828,12.04228820973463,2.7883035970462613,9,0,102.4134552896889,-82.12314794042477,Surf_Group_0
